2025-05-14 08:53:28.702+02	3	0
2025-05-14 08:53:28.745+02	1	2760
2025-05-14 08:53:28.746+02	2	0
2025-05-14 08:53:28.746+02	3	0
2025-05-14 08:53:28.763+02	1	2761
2025-05-14 08:53:28.763+02	2	0
2025-05-14 08:53:28.763+02	3	0
2025-05-14 08:53:28.783+02	1	2760
2025-05-14 08:53:28.784+02	2	0
2025-05-14 08:53:28.784+02	3	0
2025-05-14 08:53:28.799+02	1	2762
2025-05-14 08:53:28.8+02	2	0
2025-05-14 08:53:28.8+02	3	0
2025-05-14 08:53:28.854+02	1	2763
2025-05-14 08:53:28.855+02	2	0
2025-05-14 08:53:28.855+02	3	0
2025-05-14 08:53:28.873+02	1	2762
2025-05-14 08:53:28.874+02	2	0
2025-05-14 08:53:28.874+02	3	0
2025-05-14 08:53:28.89+02	1	2762
2025-05-14 08:53:28.891+02	2	0
2025-05-14 08:53:28.891+02	3	0
2025-05-14 08:53:28.932+02	1	2763
2025-05-14 08:53:28.933+02	2	0
2025-05-14 08:53:28.933+02	3	0
2025-05-14 08:53:28.952+02	1	2762
2025-05-14 08:53:28.953+02	2	0
2025-05-14 08:53:28.953+02	3	0
2025-05-14 08:53:28.972+02	1	2761
2025-05-14 08:53:28.973+02	2	0
2025-05-14 08:53:28.973+02	3	0
2025-05-14 08:53:28.99+02	1	2762
2025-05-14 08:53:28.991+02	2	0
2025-05-14 08:53:28.991+02	3	0
2025-05-14 08:53:29.007+02	1	2763
2025-05-14 08:53:29.007+02	2	0
2025-05-14 08:53:29.007+02	3	0
2025-05-14 08:53:29.044+02	1	2764
2025-05-14 08:53:29.044+02	2	0
2025-05-14 08:53:29.044+02	3	0
2025-05-14 08:53:29.063+02	1	2762
2025-05-14 08:53:29.064+02	2	0
2025-05-14 08:53:29.064+02	3	0
2025-05-14 08:53:29.088+02	1	2761
2025-05-14 08:53:29.089+02	2	0
2025-05-14 08:53:29.089+02	3	0
2025-05-14 08:53:29.105+02	1	2762
2025-05-14 08:53:29.106+02	2	0
2025-05-14 08:53:29.106+02	3	0
2025-05-14 08:53:29.13+02	1	2762
2025-05-14 08:53:29.131+02	2	0
2025-05-14 08:53:29.131+02	3	0
2025-05-14 08:53:29.149+02	1	2761
2025-05-14 08:53:29.15+02	2	0
2025-05-14 08:53:29.15+02	3	0
2025-05-14 08:53:29.168+02	1	2761
2025-05-14 08:53:29.169+02	2	0
2025-05-14 08:53:29.169+02	3	0
2025-05-14 08:53:29.186+02	1	2760
2025-05-14 08:53:29.186+02	2	0
2025-05-14 08:53:29.186+02	3	0
2025-05-14 08:53:29.201+02	1	2761
2025-05-14 08:53:29.203+02	2	0
2025-05-14 08:53:29.203+02	3	0
2025-05-14 08:53:29.262+02	1	2759
2025-05-14 08:53:29.263+02	2	0
2025-05-14 08:53:29.263+02	3	0
2025-05-14 08:53:29.28+02	1	2757
2025-05-14 08:53:29.281+02	2	0
2025-05-14 08:53:29.281+02	3	0
2025-05-14 08:53:29.295+02	1	2757
2025-05-14 08:53:29.296+02	2	0
2025-05-14 08:53:29.296+02	3	0
2025-05-14 08:53:29.381+02	1	2755
2025-05-14 08:53:29.382+02	2	0
2025-05-14 08:53:29.382+02	3	0
2025-05-14 08:53:29.396+02	1	2754
2025-05-14 08:53:29.397+02	2	0
2025-05-14 08:53:29.397+02	3	0
2025-05-14 08:53:30.832+02	1	2763
2025-05-14 08:53:30.833+02	2	0
2025-05-14 08:53:30.833+02	3	0
2025-05-14 08:53:30.869+02	1	2761
2025-05-14 08:53:30.87+02	2	0
2025-05-14 08:53:30.87+02	3	0
2025-05-14 08:53:30.884+02	1	2760
2025-05-14 08:53:30.885+02	2	0
2025-05-14 08:53:30.885+02	3	0
2025-05-14 08:53:30.991+02	1	2757
2025-05-14 08:53:30.992+02	2	0
2025-05-14 08:53:30.992+02	3	0
2025-05-14 08:53:31.011+02	1	2756
2025-05-14 08:53:31.011+02	2	0
2025-05-14 08:53:31.011+02	3	0
2025-05-14 08:53:31.033+02	1	2755
2025-05-14 08:53:31.034+02	2	0
2025-05-14 08:53:31.034+02	3	0
2025-05-14 08:53:31.049+02	1	2755
2025-05-14 08:53:31.05+02	2	0
2025-05-14 08:53:31.05+02	3	0
2025-05-14 08:53:31.18+02	1	2747
2025-05-14 08:53:31.181+02	2	0
2025-05-14 08:53:31.181+02	3	0
2025-05-14 08:53:31.199+02	1	2747
2025-05-14 08:53:31.2+02	2	0
2025-05-14 08:53:31.2+02	3	0
2025-05-14 08:53:31.214+02	1	2747
2025-05-14 08:53:31.215+02	2	0
2025-05-14 08:53:31.215+02	3	0
2025-05-14 08:53:31.33+02	1	2743
2025-05-14 08:53:31.331+02	2	0
2025-05-14 08:53:31.331+02	3	0
2025-05-14 08:53:31.346+02	1	2743
2025-05-14 08:53:31.347+02	2	0
2025-05-14 08:53:31.347+02	3	0
2025-05-14 08:53:31.392+02	1	2742
2025-05-14 08:53:31.393+02	2	0
2025-05-14 08:53:31.393+02	3	0
2025-05-14 08:53:31.407+02	1	2742
2025-05-14 08:53:31.408+02	2	0
2025-05-14 08:53:31.408+02	3	0
2025-05-14 08:53:31.5+02	1	2743
2025-05-14 08:53:31.501+02	2	0
2025-05-14 08:53:31.501+02	3	0
2025-05-14 08:53:31.519+02	1	2740
2025-05-14 08:53:31.52+02	2	0
2025-05-14 08:53:31.52+02	3	0
2025-05-14 08:53:31.536+02	1	2741
2025-05-14 08:53:31.537+02	2	0
2025-05-14 08:53:31.537+02	3	0
2025-05-14 08:53:31.552+02	1	2742
2025-05-14 08:53:31.553+02	2	0
2025-05-14 08:53:31.553+02	3	0
2025-05-14 08:53:31.899+02	1	2742
2025-05-14 08:53:31.899+02	2	0
2025-05-14 08:53:31.899+02	3	0
2025-05-14 08:53:31.914+02	1	2741
2025-05-14 08:53:31.915+02	2	0
2025-05-14 08:53:31.915+02	3	0
2025-05-14 08:53:32.112+02	1	2741
2025-05-14 08:53:32.113+02	2	0
2025-05-14 08:53:32.113+02	3	0
2025-05-14 08:53:32.213+02	1	2742
2025-05-14 08:53:32.213+02	2	0
2025-05-14 08:53:32.213+02	3	0
2025-05-14 08:53:32.229+02	1	2740
2025-05-14 08:53:32.23+02	2	0
2025-05-14 08:53:32.23+02	3	0
2025-05-14 08:53:32.422+02	1	2742
2025-05-14 08:53:32.423+02	2	0
2025-05-14 08:53:32.423+02	3	0
2025-05-14 08:53:32.437+02	1	2741
2025-05-14 08:53:32.438+02	2	0
2025-05-14 08:53:32.438+02	3	0
2025-05-14 08:53:32.532+02	1	2741
2025-05-14 08:53:32.533+02	2	0
2025-05-14 08:53:32.533+02	3	0
2025-05-14 08:53:32.55+02	1	2739
2025-05-14 08:53:32.551+02	2	0
2025-05-14 08:53:32.551+02	3	0
2025-05-14 08:53:32.566+02	1	2739
2025-05-14 08:53:32.567+02	2	0
2025-05-14 08:53:32.567+02	3	0
2025-05-14 08:53:32.922+02	1	2744
2025-05-14 08:53:32.923+02	2	0
2025-05-14 08:53:32.923+02	3	0
2025-05-14 08:53:32.942+02	1	2743
2025-05-14 08:53:32.943+02	2	0
2025-05-14 08:53:32.943+02	3	0
2025-05-14 08:53:32.962+02	1	2743
2025-05-14 08:53:32.963+02	2	0
2025-05-14 08:53:32.963+02	3	0
2025-05-14 08:53:32.983+02	1	2744
2025-05-14 08:53:32.984+02	2	0
2025-05-14 08:53:32.984+02	3	0
2025-05-14 08:53:33+02	1	2746
2025-05-14 08:53:33+02	2	0
2025-05-14 08:53:33+02	3	0
2025-05-14 08:53:33.048+02	1	2748
2025-05-14 08:53:33.048+02	2	0
2025-05-14 08:53:33.048+02	3	0
2025-05-14 08:53:33.063+02	1	2748
2025-05-14 08:53:33.125+02	2	0
2025-05-14 08:53:33.125+02	3	0
2025-05-14 08:53:33.144+02	1	2750
2025-05-14 08:53:33.145+02	2	0
2025-05-14 08:53:33.145+02	3	0
2025-05-14 08:53:33.162+02	1	2749
2025-05-14 08:53:33.162+02	2	0
2025-05-14 08:53:33.162+02	3	0
2025-05-14 08:53:33.177+02	1	2751
2025-05-14 08:53:33.178+02	2	0
2025-05-14 08:53:33.178+02	3	0
2025-05-14 08:53:33.197+02	1	2752
2025-05-14 08:53:33.198+02	2	0
2025-05-14 08:53:33.198+02	3	0
2025-05-14 08:53:33.236+02	1	2753
2025-05-14 08:53:33.236+02	2	0
2025-05-14 08:53:33.236+02	3	0
2025-05-14 08:53:33.251+02	1	2753
2025-05-14 08:53:33.252+02	2	0
2025-05-14 08:53:33.252+02	3	0
2025-05-14 08:53:33.324+02	1	2756
2025-05-14 08:53:33.325+02	2	0
2025-05-14 08:53:33.325+02	3	0
2025-05-14 08:53:33.344+02	1	2754
2025-05-14 08:53:33.345+02	2	0
2025-05-14 08:53:33.345+02	3	0
2025-05-14 08:53:33.362+02	1	2754
2025-05-14 08:53:33.363+02	2	0
2025-05-14 08:53:33.363+02	3	0
2025-05-14 08:53:33.384+02	1	2754
2025-05-14 08:53:33.385+02	2	0
2025-05-14 08:53:33.385+02	3	0
2025-05-14 08:53:33.4+02	1	2755
2025-05-14 08:53:33.401+02	2	0
2025-05-14 08:53:33.401+02	3	0
2025-05-14 08:53:33.454+02	1	2758
2025-05-14 08:53:33.455+02	2	0
2025-05-14 08:53:33.455+02	3	0
2025-05-14 08:53:33.475+02	1	2756
2025-05-14 08:53:33.476+02	2	0
2025-05-14 08:53:33.476+02	3	0
2025-05-14 08:53:33.492+02	1	2756
2025-05-14 08:53:33.492+02	2	0
2025-05-14 08:53:33.492+02	3	0
2025-05-14 08:53:33.507+02	1	2758
2025-05-14 08:53:33.508+02	2	0
2025-05-14 08:53:33.508+02	3	0
2025-05-14 08:53:33.564+02	1	2757
2025-05-14 08:53:33.565+02	2	0
2025-05-14 08:53:33.565+02	3	0
2025-05-14 08:53:33.584+02	1	2758
2025-05-14 08:53:33.584+02	2	0
2025-05-14 08:53:33.584+02	3	0
2025-05-14 08:53:33.601+02	1	2758
2025-05-14 08:53:33.602+02	2	0
2025-05-14 08:53:33.602+02	3	0
2025-05-14 08:53:33.617+02	1	2760
2025-05-14 08:53:33.669+02	2	0
2025-05-14 08:53:33.669+02	3	0
2025-05-14 08:53:33.687+02	1	2759
2025-05-14 08:53:33.687+02	2	0
2025-05-14 08:53:33.687+02	3	0
2025-05-14 08:53:33.703+02	1	2759
2025-05-14 08:53:33.704+02	2	0
2025-05-14 08:53:33.704+02	3	0
2025-05-14 08:53:33.766+02	1	2761
2025-05-14 08:53:33.767+02	2	0
2025-05-14 08:53:33.767+02	3	0
2025-05-14 08:53:33.784+02	1	2760
2025-05-14 08:53:33.785+02	2	0
2025-05-14 08:53:33.785+02	3	0
2025-05-14 08:53:33.8+02	1	2760
2025-05-14 08:53:33.801+02	2	0
2025-05-14 08:53:33.801+02	3	0
2025-05-14 08:53:33.885+02	1	2761
2025-05-14 08:53:33.886+02	2	0
2025-05-14 08:53:33.886+02	3	0
2025-05-14 08:53:33.905+02	1	2761
2025-05-14 08:53:33.905+02	2	0
2025-05-14 08:53:33.905+02	3	0
2025-05-14 08:53:33.921+02	1	2762
2025-05-14 08:53:33.921+02	2	0
2025-05-14 08:53:33.921+02	3	0
2025-05-14 08:53:33.986+02	1	2763
2025-05-14 08:53:33.987+02	2	0
2025-05-14 08:53:33.987+02	3	0
2025-05-14 08:53:34.005+02	1	2762
2025-05-14 08:53:34.006+02	2	0
2025-05-14 08:53:34.006+02	3	0
2025-05-14 08:53:34.021+02	1	2763
2025-05-14 08:53:34.022+02	2	0
2025-05-14 08:53:34.022+02	3	0
2025-05-14 08:53:34.082+02	1	2762
2025-05-14 08:53:34.083+02	2	0
2025-05-14 08:53:34.083+02	3	0
2025-05-14 08:53:34.099+02	1	2763
2025-05-14 08:53:34.1+02	2	0
2025-05-14 08:53:34.1+02	3	0
2025-05-14 08:53:34.115+02	1	2763
2025-05-14 08:53:34.116+02	2	0
2025-05-14 08:53:34.116+02	3	0
2025-05-14 08:53:34.165+02	1	2765
2025-05-14 08:53:34.166+02	2	0
2025-05-14 08:53:34.166+02	3	0
2025-05-14 08:53:34.184+02	1	2764
2025-05-14 08:53:34.185+02	2	0
2025-05-14 08:53:34.185+02	3	0
2025-05-14 08:53:34.203+02	1	2762
2025-05-14 08:53:34.204+02	2	0
2025-05-14 08:53:34.204+02	3	0
2025-05-14 08:53:34.22+02	1	2764
2025-05-14 08:53:34.221+02	2	0
2025-05-14 08:53:34.221+02	3	0
2025-05-14 08:53:34.272+02	1	2764
2025-05-14 08:53:34.273+02	2	0
2025-05-14 08:53:34.273+02	3	0
2025-05-14 08:53:34.29+02	1	2764
2025-05-14 08:53:34.291+02	2	0
2025-05-14 08:53:34.291+02	3	0
2025-05-14 08:53:34.306+02	1	2764
2025-05-14 08:53:34.306+02	2	0
2025-05-14 08:53:34.306+02	3	0
2025-05-14 08:53:34.381+02	1	2763
2025-05-14 08:53:34.382+02	2	0
2025-05-14 08:53:34.382+02	3	0
2025-05-14 08:53:34.398+02	1	2764
2025-05-14 08:53:34.399+02	2	0
2025-05-14 08:53:34.399+02	3	0
2025-05-14 08:53:34.416+02	1	2763
2025-05-14 08:53:34.417+02	2	0
2025-05-14 08:53:34.417+02	3	0
2025-05-14 08:53:34.432+02	1	2765
2025-05-14 08:53:34.433+02	2	0
2025-05-14 08:53:34.433+02	3	0
2025-05-14 08:53:35.927+02	1	2744
2025-05-14 08:53:35.928+02	2	0
2025-05-14 08:53:35.928+02	3	0
2025-05-14 08:53:35.947+02	1	2739
2025-05-14 08:53:35.948+02	2	0
2025-05-14 08:53:35.948+02	3	0
2025-05-14 08:53:35.963+02	1	2740
2025-05-14 08:53:35.964+02	2	0
2025-05-14 08:53:35.964+02	3	0
2025-05-14 08:53:36.008+02	1	2737
2025-05-14 08:53:36.008+02	2	0
2025-05-14 08:53:36.008+02	3	0
2025-05-14 08:53:36.028+02	1	2736
2025-05-14 08:53:36.029+02	2	0
2025-05-14 08:53:36.029+02	3	0
2025-05-14 08:53:36.047+02	1	2736
2025-05-14 08:53:36.048+02	2	0
2025-05-14 08:53:36.048+02	3	0
2025-05-14 08:53:36.063+02	1	2736
2025-05-14 08:53:36.064+02	2	0
2025-05-14 08:53:36.064+02	3	0
2025-05-14 08:53:36.1+02	1	2737
2025-05-14 08:53:36.101+02	2	0
2025-05-14 08:53:36.101+02	3	0
2025-05-14 08:53:36.119+02	1	2736
2025-05-14 08:53:36.119+02	2	0
2025-05-14 08:53:36.119+02	3	0
2025-05-14 08:53:36.138+02	1	2735
2025-05-14 08:53:36.139+02	2	0
2025-05-14 08:53:36.139+02	3	0
2025-05-14 08:53:36.158+02	1	2736
2025-05-14 08:53:36.158+02	2	0
2025-05-14 08:53:36.158+02	3	0
2025-05-14 08:53:36.174+02	1	2736
2025-05-14 08:53:36.175+02	2	0
2025-05-14 08:53:36.175+02	3	0
2025-05-14 08:53:36.199+02	1	2736
2025-05-14 08:53:36.2+02	2	0
2025-05-14 08:53:36.2+02	3	0
2025-05-14 08:53:36.219+02	1	2735
2025-05-14 08:53:36.22+02	2	0
2025-05-14 08:53:36.22+02	3	0
2025-05-14 08:53:36.239+02	1	2736
2025-05-14 08:53:36.24+02	2	0
2025-05-14 08:53:36.24+02	3	0
2025-05-14 08:53:36.258+02	1	2735
2025-05-14 08:53:36.259+02	2	0
2025-05-14 08:53:36.259+02	3	0
2025-05-14 08:53:36.274+02	1	2737
2025-05-14 08:53:36.275+02	2	0
2025-05-14 08:53:36.275+02	3	0
2025-05-14 08:53:36.315+02	1	2737
2025-05-14 08:53:36.316+02	2	0
2025-05-14 08:53:36.316+02	3	0
2025-05-14 08:53:36.334+02	1	2735
2025-05-14 08:53:36.335+02	2	0
2025-05-14 08:53:36.335+02	3	0
2025-05-14 08:53:36.354+02	1	2734
2025-05-14 08:53:36.355+02	2	0
2025-05-14 08:53:36.355+02	3	0
2025-05-14 08:53:36.371+02	1	2736
2025-05-14 08:53:36.372+02	2	0
2025-05-14 08:53:36.372+02	3	0
2025-05-14 08:53:36.415+02	1	2737
2025-05-14 08:53:36.416+02	2	0
2025-05-14 08:53:36.416+02	3	0
2025-05-14 08:53:36.435+02	1	2735
2025-05-14 08:53:36.436+02	2	0
2025-05-14 08:53:36.436+02	3	0
2025-05-14 08:53:36.455+02	1	2735
2025-05-14 08:53:36.456+02	2	0
2025-05-14 08:53:36.456+02	3	0
2025-05-14 08:53:36.472+02	1	2735
2025-05-14 08:53:36.473+02	2	0
2025-05-14 08:53:36.473+02	3	0
2025-05-14 08:53:36.515+02	1	2737
2025-05-14 08:53:36.516+02	2	0
2025-05-14 08:53:36.516+02	3	0
2025-05-14 08:53:36.533+02	1	2736
2025-05-14 08:53:36.534+02	2	0
2025-05-14 08:53:36.534+02	3	0
2025-05-14 08:53:36.552+02	1	2735
2025-05-14 08:53:36.552+02	2	0
2025-05-14 08:53:36.552+02	3	0
2025-05-14 08:53:36.571+02	1	2735
2025-05-14 08:53:36.571+02	2	0
2025-05-14 08:53:36.571+02	3	0
2025-05-14 08:53:36.586+02	1	2737
2025-05-14 08:53:36.601+02	2	0
2025-05-14 08:53:36.601+02	3	0
2025-05-14 08:53:36.619+02	1	2735
2025-05-14 08:53:36.62+02	2	0
2025-05-14 08:53:36.62+02	3	0
2025-05-14 08:53:36.639+02	1	2735
2025-05-14 08:53:36.64+02	2	0
2025-05-14 08:53:36.64+02	3	0
2025-05-14 08:53:36.66+02	1	2735
2025-05-14 08:53:36.66+02	2	0
2025-05-14 08:53:36.66+02	3	0
2025-05-14 08:53:36.676+02	1	2736
2025-05-14 08:53:36.677+02	2	0
2025-05-14 08:53:36.677+02	3	0
2025-05-14 08:53:36.72+02	1	2736
2025-05-14 08:53:36.721+02	2	0
2025-05-14 08:53:36.721+02	3	0
2025-05-14 08:53:36.74+02	1	2735
2025-05-14 08:53:36.741+02	2	0
2025-05-14 08:53:36.741+02	3	0
2025-05-14 08:53:36.759+02	1	2735
2025-05-14 08:53:36.76+02	2	0
2025-05-14 08:53:36.76+02	3	0
2025-05-14 08:53:36.776+02	1	2735
2025-05-14 08:53:36.777+02	2	0
2025-05-14 08:53:36.777+02	3	0
2025-05-14 08:53:36.792+02	1	2736
2025-05-14 08:53:36.818+02	2	0
2025-05-14 08:53:36.818+02	3	0
2025-05-14 08:53:36.838+02	1	2735
2025-05-14 08:53:36.839+02	2	0
2025-05-14 08:53:36.839+02	3	0
2025-05-14 08:53:36.857+02	1	2735
2025-05-14 08:53:36.858+02	2	0
2025-05-14 08:53:36.858+02	3	0
2025-05-14 08:53:36.875+02	1	2735
2025-05-14 08:53:36.876+02	2	0
2025-05-14 08:53:36.876+02	3	0
2025-05-14 08:53:36.892+02	1	2735
2025-05-14 08:53:36.892+02	2	0
2025-05-14 08:53:36.892+02	3	0
2025-05-14 08:53:36.919+02	1	2735
2025-05-14 08:53:36.919+02	2	0
2025-05-14 08:53:36.919+02	3	0
2025-05-14 08:53:36.937+02	1	2734
2025-05-14 08:53:36.937+02	2	0
2025-05-14 08:53:36.937+02	3	0
2025-05-14 08:53:36.956+02	1	2734
2025-05-14 08:53:36.957+02	2	0
2025-05-14 08:53:36.957+02	3	0
2025-05-14 08:53:36.975+02	1	2734
2025-05-14 08:53:36.976+02	2	0
2025-05-14 08:53:36.976+02	3	0
2025-05-14 08:53:36.991+02	1	2736
2025-05-14 08:53:36.991+02	2	0
2025-05-14 08:53:36.991+02	3	0
2025-05-14 08:53:37.021+02	1	2735
2025-05-14 08:53:37.022+02	2	0
2025-05-14 08:53:37.022+02	3	0
2025-05-14 08:53:37.041+02	1	2734
2025-05-14 08:53:37.042+02	2	0
2025-05-14 08:53:37.042+02	3	0
2025-05-14 08:53:37.062+02	1	2734
2025-05-14 08:53:37.063+02	2	0
2025-05-14 08:53:37.063+02	3	0
2025-05-14 08:53:37.08+02	1	2734
2025-05-14 08:53:37.08+02	2	0
2025-05-14 08:53:37.08+02	3	0
2025-05-14 08:53:37.096+02	1	2735
2025-05-14 08:53:37.096+02	2	0
2025-05-14 08:53:37.096+02	3	0
2025-05-14 08:53:37.127+02	1	2736
2025-05-14 08:53:37.128+02	2	0
2025-05-14 08:53:37.128+02	3	0
2025-05-14 08:53:37.148+02	1	2736
2025-05-14 08:53:37.149+02	2	0
2025-05-14 08:53:37.149+02	3	0
2025-05-14 08:53:37.169+02	1	2736
2025-05-14 08:53:37.17+02	2	0
2025-05-14 08:53:37.17+02	3	0
2025-05-14 08:53:37.186+02	1	2737
2025-05-14 08:53:37.186+02	2	0
2025-05-14 08:53:37.186+02	3	0
2025-05-14 08:53:37.228+02	1	2740
2025-05-14 08:53:37.229+02	2	0
2025-05-14 08:53:37.229+02	3	0
2025-05-14 08:53:37.247+02	1	2740
2025-05-14 08:53:37.248+02	2	0
2025-05-14 08:53:37.248+02	3	0
2025-05-14 08:53:37.267+02	1	2739
2025-05-14 08:53:37.268+02	2	0
2025-05-14 08:53:37.268+02	3	0
2025-05-14 08:53:37.287+02	1	2740
2025-05-14 08:53:37.287+02	2	0
2025-05-14 08:53:37.287+02	3	0
2025-05-14 08:53:37.303+02	1	2741
2025-05-14 08:53:37.303+02	2	0
2025-05-14 08:53:37.303+02	3	0
2025-05-14 08:53:37.352+02	1	2742
2025-05-14 08:53:37.352+02	2	0
2025-05-14 08:53:37.352+02	3	0
2025-05-14 08:53:37.371+02	1	2742
2025-05-14 08:53:37.372+02	2	0
2025-05-14 08:53:37.372+02	3	0
2025-05-14 08:53:37.39+02	1	2744
2025-05-14 08:53:37.39+02	2	0
2025-05-14 08:53:37.39+02	3	0
2025-05-14 08:53:37.406+02	1	2746
2025-05-14 08:53:37.44+02	2	0
2025-05-14 08:53:37.44+02	3	0
2025-05-14 08:53:37.458+02	1	2745
2025-05-14 08:53:37.459+02	2	0
2025-05-14 08:53:37.459+02	3	0
2025-05-14 08:53:37.477+02	1	2745
2025-05-14 08:53:37.477+02	2	0
2025-05-14 08:53:37.477+02	3	0
2025-05-14 08:53:37.495+02	1	2746
2025-05-14 08:53:37.495+02	2	0
2025-05-14 08:53:37.495+02	3	0
2025-05-14 08:53:37.534+02	1	2749
2025-05-14 08:53:37.535+02	2	0
2025-05-14 08:53:37.535+02	3	0
2025-05-14 08:53:37.553+02	1	2748
2025-05-14 08:53:37.554+02	2	0
2025-05-14 08:53:37.554+02	3	0
2025-05-14 08:53:37.576+02	1	2748
2025-05-14 08:53:37.576+02	2	0
2025-05-14 08:53:37.576+02	3	0
2025-05-14 08:53:37.594+02	1	2747
2025-05-14 08:53:37.595+02	2	0
2025-05-14 08:53:37.595+02	3	0
2025-05-14 08:53:37.611+02	1	2750
2025-05-14 08:53:37.611+02	2	0
2025-05-14 08:53:37.611+02	3	0
2025-05-14 08:53:37.658+02	1	2749
2025-05-14 08:53:37.658+02	2	0
2025-05-14 08:53:37.658+02	3	0
2025-05-14 08:53:37.675+02	1	2749
2025-05-14 08:53:37.676+02	2	0
2025-05-14 08:53:37.676+02	3	0
2025-05-14 08:53:37.691+02	1	2748
2025-05-14 08:53:37.692+02	2	0
2025-05-14 08:53:37.692+02	3	0
2025-05-14 08:53:37.73+02	1	2750
2025-05-14 08:53:37.731+02	2	0
2025-05-14 08:53:37.731+02	3	0
2025-05-14 08:53:37.747+02	1	2748
2025-05-14 08:53:37.748+02	2	0
2025-05-14 08:53:37.748+02	3	0
2025-05-14 08:53:37.766+02	1	2749
2025-05-14 08:53:37.767+02	2	0
2025-05-14 08:53:37.767+02	3	0
2025-05-14 08:53:37.784+02	1	2749
2025-05-14 08:53:37.785+02	2	0
2025-05-14 08:53:37.785+02	3	0
2025-05-14 08:53:37.801+02	1	2749
2025-05-14 08:53:37.801+02	2	0
2025-05-14 08:53:37.801+02	3	0
2025-05-14 08:53:37.823+02	1	2751
2025-05-14 08:53:37.824+02	2	0
2025-05-14 08:53:37.824+02	3	0
2025-05-14 08:53:37.841+02	1	2749
2025-05-14 08:53:37.842+02	2	0
2025-05-14 08:53:37.842+02	3	0
2025-05-14 08:53:37.86+02	1	2749
2025-05-14 08:53:37.86+02	2	0
2025-05-14 08:53:37.86+02	3	0
2025-05-14 08:53:37.877+02	1	2750
2025-05-14 08:53:37.878+02	2	0
2025-05-14 08:53:37.878+02	3	0
2025-05-14 08:53:37.898+02	1	2750
2025-05-14 08:53:37.899+02	2	0
2025-05-14 08:53:37.899+02	3	0
2025-05-14 08:53:37.915+02	1	2750
2025-05-14 08:53:37.915+02	2	0
2025-05-14 08:53:37.915+02	3	0
2025-05-14 08:53:37.94+02	1	2750
2025-05-14 08:53:37.941+02	2	0
2025-05-14 08:53:37.941+02	3	0
2025-05-14 08:53:37.962+02	1	2751
2025-05-14 08:53:37.963+02	2	0
2025-05-14 08:53:37.963+02	3	0
2025-05-14 08:53:37.983+02	1	2750
2025-05-14 08:53:37.984+02	2	0
2025-05-14 08:53:37.984+02	3	0
2025-05-14 08:53:38.004+02	1	2750
2025-05-14 08:53:38.004+02	2	0
2025-05-14 08:53:38.004+02	3	0
2025-05-14 08:53:38.023+02	1	2751
2025-05-14 08:53:38.024+02	2	0
2025-05-14 08:53:38.024+02	3	0
2025-05-14 08:53:38.045+02	1	2750
2025-05-14 08:53:38.046+02	2	0
2025-05-14 08:53:38.046+02	3	0
2025-05-14 08:53:38.067+02	1	2750
2025-05-14 08:53:38.067+02	2	0
2025-05-14 08:53:38.067+02	3	0
2025-05-14 08:53:38.087+02	1	2750
2025-05-14 08:53:38.088+02	2	0
2025-05-14 08:53:38.088+02	3	0
2025-05-14 08:53:38.106+02	1	2750
2025-05-14 08:53:38.106+02	2	0
2025-05-14 08:53:38.106+02	3	0
2025-05-14 08:53:38.122+02	1	2751
2025-05-14 08:53:38.122+02	2	0
2025-05-14 08:53:38.122+02	3	0
2025-05-14 08:53:38.146+02	1	2751
2025-05-14 08:53:38.146+02	2	0
2025-05-14 08:53:38.146+02	3	0
2025-05-14 08:53:38.167+02	1	2749
2025-05-14 08:53:38.168+02	2	0
2025-05-14 08:53:38.168+02	3	0
2025-05-14 08:53:38.187+02	1	2749
2025-05-14 08:53:38.188+02	2	0
2025-05-14 08:53:38.188+02	3	0
2025-05-14 08:53:38.206+02	1	2749
2025-05-14 08:53:38.206+02	2	0
2025-05-14 08:53:38.206+02	3	0
2025-05-14 08:53:38.223+02	1	2751
2025-05-14 08:53:38.223+02	2	0
2025-05-14 08:53:38.223+02	3	0
2025-05-14 08:53:38.254+02	1	2748
2025-05-14 08:53:38.255+02	2	0
2025-05-14 08:53:38.255+02	3	0
2025-05-14 08:53:38.274+02	1	2748
2025-05-14 08:53:38.275+02	2	0
2025-05-14 08:53:38.275+02	3	0
2025-05-14 08:53:38.294+02	1	2747
2025-05-14 08:53:38.294+02	2	0
2025-05-14 08:53:38.294+02	3	0
2025-05-14 08:53:38.312+02	1	2748
2025-05-14 08:53:38.312+02	2	0
2025-05-14 08:53:38.312+02	3	0
2025-05-14 08:53:38.328+02	1	2749
2025-05-14 08:53:38.329+02	2	0
2025-05-14 08:53:38.329+02	3	0
2025-05-14 08:53:38.347+02	1	2748
2025-05-14 08:53:38.348+02	2	0
2025-05-14 08:53:38.348+02	3	0
2025-05-14 08:53:38.368+02	1	2745
2025-05-14 08:53:38.369+02	2	0
2025-05-14 08:53:38.369+02	3	0
2025-05-14 08:53:38.387+02	1	2745
2025-05-14 08:53:38.388+02	2	0
2025-05-14 08:53:38.388+02	3	0
2025-05-14 08:53:38.41+02	1	2744
2025-05-14 08:53:38.411+02	2	0
2025-05-14 08:53:38.411+02	3	0
2025-05-14 08:53:38.426+02	1	2743
2025-05-14 08:53:38.427+02	2	0
2025-05-14 08:53:38.427+02	3	0
2025-05-14 08:53:38.461+02	1	2740
